Índice de Precios al Consumidor (IPC);;;;;;;;;;;;;;;
Cobertura Nacional - Año base 2018;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Año;Mes;DIVISION;GRUPO;CLASE;SUBCLASE;PRODUCTO;GLOSA;Ponderación;Índice;Variación Mensual  ( % );Variación Acumulada   ( % );Variación 12 Meses   ( % );Incidencia Mensual   ( % );Incidencia Acumulada    ( % );Incidencia 12 Meses    ( % )
2021;1;6;1;1;1;1;MEDICAMENTOS ANTIINFECCIOSOS, ANTIVIRALES Y ANTIFUNGICOS;0.10445;99.13;0.1;0.1;-4.0;0.000;0.000;-0.004
2021;1;7;1;1;1;1;AUTOMÓVIL NUEVO;285.541;110.24;1.5;1.5;7.4;0.044;0.044;0.208
2021;1;8;1;1;1;1;EQUIPO DE TELEFONÍA MÓVIL;0.61378;72.13;-0.8;-0.8;-14.2;-0.003;-0.003;-0.070
2021;1;9;1;1;1;1;TELEVISOR;0.40468;107.61;0.9;0.9;18.2;0.004;0.004;0.064
2021;1;10;1;1;1;1;SERVICIO DE EDUCACIÓN DE JARDÍN INFANTIL;0.29383;112.93;0.0;0.0;4.5;0.000;0.000;0.014
2021;1;11;1;1;1;1;ALIMENTOS CONSUMIDOS FUERA DEL HOGAR;310.518;109.40;0.7;0.7;3.6;0.023;0.023;0.115
2021;1;12;1;1;1;1;SERVICIOS DE PELUQUERÍA;0.28677;103.66;0.0;0.0;2.1;0.000;0.000;0.006
2021;1;1;2;1;1;1;CAFÉ Y SUCEDÁNEOS;0.15522;105.73;3.2;3.2;5.8;0.005;0.005;0.009
2021;1;2;2;1;1;1;CIGARRILLOS;190.687;113.59;0.0;0.0;3.8;0.000;0.000;0.076
2021;1;3;2;1;1;1;ZAPATILLAS PARA HOMBRE;0.23515;151.79;1.5;1.5;21.5;0.005;0.005;0.061
2021;1;4;2;1;1;1;MATERIALES PARA LA REPARACIÓN DE LA VIVIENDA;0.46731;102.82;-0.6;-0.6;3.0;-0.003;-0.003;0.013
2021;1;5;2;1;1;1;TEXTILES PARA CAMA;0.15219;93.70;2.7;2.7;2.4;0.004;0.004;0.003
2021;1;6;2;1;1;1;CONSULTA MÉDICA;113.844;107.01;0.3;0.3;3.2;0.004;0.004;0.036
2021;1;7;2;1;1;1;REPUESTOS PARA EL FUNCIONAMIENTO ELÉCTRICO DEL AUTOMÓVIL;0.07448;116.28;0.9;0.9;16.3;0.001;0.001;0.012
2021;1;8;2;1;1;1;SERVICIO DE CONEXIÓN INTERNET;0.29033;96.75;0.0;0.0;-0.8;0.000;0.000;-0.002
2021;1;9;2;1;1;1;JUGUETES;0.39909;104.79;0.0;0.0;9.2;0.000;0.000;0.034
2021;1;10;2;1;1;1;SERVICIO DE EDUCACIÓN DE LA ENSEÑANZA MEDIA;0.64279;105.37;0.0;0.0;3.2;0.000;0.000;0.020
2021;1;11;2;1;1;1;SERVICIO DE ALOJAMIENTO TURÍSTICO;0.51476;90.14;0.8;0.8;-9.7;0.004;0.004;-0.048
2021;1;12;2;1;1;1;JOYAS;0.17174;162.37;1.5;1.5;39.2;0.004;0.004;0.075
2021;1;4;3;1;1;1;AGUA POTABLE;165.637;106.25;-0.2;-0.2;2.9;-0.003;-0.003;0.047
2021;1;5;3;1;1;1;CALEFÓN;0.03793;127.86;-0.5;-0.5;17.9;0.000;0.000;0.007
2021;1;6;3;1;1;1;SERVICIO DE HOSPITALIZACIÓN;0.97156;106.77;0.7;0.7;3.2;0.007;0.007;0.031
2021;1;7;3;1;1;1;SERVICIO DE TRANSPORTE EN TAXI COLECTIVO;0.66401;106.29;0.0;0.0;0.3;0.000;0.000;0.002
2021;1;9;3;1;1;1;SERVICIOS PRESTADOS POR CENTROS RECREATIVOS;0.07416;103.99;0.0;0.0;2.6;0.000;0.000;0.002
2021;1;10;3;1;1;1;SERVICIO DE PRE UNIVERSITARIO;0.16925;120.06;0.0;0.0;10.7;0.000;0.000;0.019
2021;1;12;3;1;1;1;SEGUROS;0.61603;120.09;0.0;0.0;12.1;0.000;0.000;0.077
2021;1;4;4;1;1;1;ELECTRICIDAD;227.238;111.50;0.0;0.0;0.0;0.000;0.000;0.000
2021;1;5;4;1;1;1;VAJILLA;0.13225;104.18;1.8;1.8;3.7;0.002;0.002;0.005
2021;1;9;4;1;1;1;TEXTO ESCOLAR;0.17324;100.92;0.0;0.0;-0.6;0.000;0.000;-0.001
2021;1;10;4;1;1;1;SERVICIO DE ENSEÑANZA EN CENTROS DE FORMACIÓN TÉCNICA;0.14346;106.92;0.0;0.0;1.2;0.000;0.000;0.002
2021;1;12;4;1;1;1;GASTO FINANCIERO;0.23354;108.21;0.0;0.0;3.3;0.000;0.000;0.008
2021;1;5;5;1;1;1;HERRAMIENTAS ELÉCTRICAS Y ACCESORIOS;0.04308;117.32;0.4;0.4;15.4;0.000;0.000;0.006
2021;1;9;5;1;1;1;PAQUETE TURÍSTICO;0.76585;130.30;0.0;0.0;-16.2;0.000;0.000;-0.185
2021;1;10;5;1;1;1;CURSOS DE CAPACITACIÓN;0.53344;118.03;2.0;2.0;4.1;0.012;0.012;0.024
2021;1;12;5;1;1;1;SERVICIO DE EMISIÓN DE CERTIFICADO;0.04128;100.00;0.0;0.0;0.0;0.000;0.000;0.000
2021;1;5;6;1;1;1;AROMATIZADOR Y DESINFECTANTE AMBIENTAL;0.08667;103.53;5.2;5.2;6.3;0.004;0.004;0.005
2021;1;1;1;2;1;1;CARNE DE VACUNO;183.118;119.88;0.8;0.8;12.6;0.017;0.017;0.235
2021;1;2;1;2;1;1;VINO;0.86682;105.32;0.7;0.7;1.9;0.006;0.006;0.017
2021;1;3;1;2;1;1;ROPA DE ABRIGO PARA HOMBRE;0.17216;80.66;-2.3;-2.3;-7.0;-0.003;-0.003;-0.010
2021;1;5;1;2;1;1;SERVICIO DE REPARACIÓN DE MUEBLES;0.02258;112.81;-0.4;-0.4;6.7;0.000;0.000;0.002
2021;1;6;1;2;1;1;PRODUCTOS PARA LA CURACIÓN DE HERIDAS;0.0678;104.24;4.9;4.9;2.8;0.003;0.003;0.002
2021;1;7;1;2;1;1;MOTOCICLETA;0.05903;128.78;0.1;0.1;17.7;0.000;0.000;0.011
2021;1;9;1;2;1;1;CÁMARA FOTOGRÁFICA;0.06172;99.54;-3.8;-3.8;6.5;-0.002;-0.002;0.004
2021;1;12;1;2;1;1;AFEITADORA Y DEPILADORA ELÉCTRICA;0.03;118.35;8.1;8.1;17.3;0.002;0.002;0.005
2021;1;1;2;2;1;1;AGUA EMBOTELLADA;0.21102;109.47;0.1;0.1;5.0;0.000;0.000;0.010
2021;1;4;2;2;1;1;SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA;0.8895;113.10;1.5;1.5;4.8;0.014;0.014;0.044
2021;1;6;2;2;1;1;CONSULTA Y TRATAMIENTO ODONTOLÓGICO;126.413;106.06;0.5;0.5;1.4;0.007;0.007;0.018
2021;1;7;2;2;1;1;GASOLINA;273.049;95.46;2.8;2.8;-11.6;0.068;0.068;-0.327
2021;1;9;2;2;1;1;IMPLEMENTOS DEPORTIVOS;0.18023;102.11;2.3;2.3;6.0;0.004;0.004;0.010
2021;1;12;2;2;1;1;ARTÍCULOS PARA TRANSPORTE DE EFECTOS PERSONALES;0.29735;93.03;1.7;1.7;1.4;0.004;0.004;0.004
2021;1;4;3;2;1;1;SERVICIO DE RETIRO DE BASURA;0.09053;105.45;0.0;0.0;-0.4;0.000;0.000;0.000
2021;1;5;3;2;1;1;ELECTRODOMÉSTICOS PEQUEÑOS DE COCINA;0.18237;107.73;0.9;0.9;8.9;0.002;0.002;0.015
2021;1;7;3;2;1;1;SERVICIO DE TRANSPORTE AÉREO;0.75389;88.99;0.0;0.0;0.7;0.000;0.000;0.005
2021;1;9;3;2;1;1;ENTRADA AL CINE;0.23441;107.48;0.0;0.0;1.0;0.000;0.000;0.002
2021;1;4;4;2;1;1;GAS POR RED;0.46326;110.16;0.0;0.0;0.3;0.000;0.000;0.001
2021;1;9;4;2;1;1;DIARIO;0.0714;126.53;0.1;0.1;0.2;0.000;0.000;0.000
2021;1;5;6;2;1;1;SERVICIO DOMÉSTICO;26.473;107.53;0.1;0.1;2.5;0.004;0.004;0.068
2021;1;1;1;3;1;1;PESCADOS;0.26577;110.74;8.2;8.2;9.3;0.021;0.021;0.024
2021;1;2;1;3;1;1;CERVEZA;139.219;100.43;-0.4;-0.4;-2.1;-0.005;-0.005;-0.028
2021;1;3;1;3;1;1;ARTÍCULOS PARA REPARACIÓN DE VESTUARIO;0.03652;116.69;0.9;0.9;8.0;0.000;0.000;0.003
2021;1;6;1;3;1;1;LENTES DE CORRECCIÓN;0.34303;106.19;0.0;0.0;3.4;0.000;0.000;0.012
2021;1;7;1;3;1;1;BICICLETA;0.06915;109.92;0.5;0.5;20.6;0.000;0.000;0.012
2021;1;9;1;3;1;1;COMPUTADOR;0.41602;104.38;0.8;0.8;10.3;0.003;0.003;0.039
2021;1;6;2;3;1;1;EXAMEN DE  IMAGENOLOGÍA Y RADIOLOGÍA;0.33872;104.90;0.1;0.1;3.3;0.000;0.000;0.011
2021;1;7;2;3;1;1;SERVICIO DE MANTENCIÓN Y REPARACIÓN DEL AUTOMÓVIL;0.8548;105.48;1.1;1.1;2.6;0.009;0.009;0.022
2021;1;9;2;3;1;1;FLORES;0.08826;102.68;1.8;1.8;3.8;0.002;0.002;0.003
2021;1;4;3;3;1;1;SERVICIO DE ALARMA PARA LA VIVIENDA;0.08189;112.79;0.6;0.6;3.3;0.001;0.001;0.003
2021;1;5;3;3;1;1;SERVICIO DE REPARACIÓN DE LÍNEA BLANCA Y ELECTRODOMÉSTICOS;0.03963;109.00;2.0;2.0;4.2;0.001;0.001;0.002
2021;1;7;3;3;1;1;SERVICIO DE TRANSPORTE MULTIMODAL;126.432;105.21;0.0;0.0;0.0;0.000;0.000;0.000
2021;1;9;3;3;1;1;JUEGOS DE AZAR;0.02478;100.00;0.0;0.0;0.0;0.000;0.000;0.000
2021;1;4;4;3;1;1;CARBÓN;0.04009;99.39;1.6;1.6;-1.1;0.001;0.001;0.000
2021;1;9;4;3;1;1;CUADERNO;0.21817;108.51;0.2;0.2;7.1;0.000;0.000;0.015
2021;1;1;1;4;1;1;LECHE EN POLVO;0.18644;115.02;0.2;0.2;6.7;0.000;0.000;0.013
2021;1;3;1;4;1;1;SERVICIO DE LIMPIEZA Y REPARACIÓN DE VESTUARIO;0.06004;104.75;0.6;0.6;0.6;0.000;0.000;0.000
2021;1;9;1;4;1;1;UNIDAD DE ALMACENAMIENTO DIGITAL;0.04773;76.24;1.4;1.4;-5.8;0.000;0.000;-0.002
2021;1;7;2;4;1;1;SERVICIO DE ESTACIONAMIENTO;0.2761;102.03;0.4;0.4;0.6;0.001;0.001;0.002
2021;1;9;2;4;1;1;ALIMENTOS PARA MASCOTAS;0.68823;105.41;1.4;1.4;3.6;0.009;0.009;0.024
2021;1;1;1;5;1;1;MANTEQUILLA;0.16426;117.11;-1.6;-1.6;5.2;-0.003;-0.003;0.009
2021;1;9;2;5;1;1;SERVICIOS VETERINARIOS;0.24731;110.88;0.2;0.2;3.7;0.000;0.000;0.009
2021;1;1;1;6;1;1;MANZANA;0.11296;163.06;12.4;12.4;-1.0;0.019;0.019;-0.002
2021;1;1;1;7;1;1;ACELGA Y ESPINACA;0.04289;118.03;1.1;1.1;6.4;0.001;0.001;0.003
2021;1;1;1;8;1;1;AZÚCAR;0.13136;105.68;-0.6;-0.6;5.0;-0.001;-0.001;0.006
2021;1;1;1;9;1;1;SAL;0.02511;110.91;0.5;0.5;3.2;0.000;0.000;0.001
2021;1;1;1;1;2;1;HARINA;0.09428;111.49;0.6;0.6;3.0;0.001;0.001;0.003
2021;1;5;1;1;2;1;ALFOMBRA Y OTROS REVESTIMIENTOS PARA PISOS;0.05674;111.46;-3.2;-3.2;1.8;-0.002;-0.002;0.001
2021;1;7;1;1;2;1;AUTOMÓVIL USADO;0.27347;98.39;1.6;1.6;11.5;0.004;0.004;0.027
2021;1;9;1;1;2;1;EQUIPO DE SONIDO;0.04775;94.21;-0.8;-0.8;-2.5;0.000;0.000;-0.001
2021;1;11;1;1;2;1;PLATOS PREPARADOS PARA LLEVAR;160.063;108.60;1.0;1.0;5.1;0.016;0.016;0.080
2021;1;1;2;1;2;1;TÉ;0.17671;115.85;1.7;1.7;11.4;0.003;0.003;0.020
2021;1;3;2;1;2;1;ZAPATILLAS PARA MUJER;0.14788;145.66;-4.9;-4.9;41.9;-0.010;-0.010;0.061
2021;1;7;3;1;2;1;SERVICIO DE TRANSPORTE EN BUS INTERURBANO;0.49365;109.74;-0.4;-0.4;-10.0;-0.002;-0.002;-0.058
2021;1;9;3;1;2;1;CLASES DEPORTIVAS;0.20658;107.72;0.0;0.0;0.1;0.000;0.000;0.000
2021;1;9;4;1;2;1;LIBRO;0.22681;98.69;0.1;0.1;-3.8;0.000;0.000;-0.009
2021;1;5;5;1;2;1;ACCESORIOS DE ILUMINACIÓN;0.05921;107.40;0.0;0.0;7.5;0.000;0.000;0.004
2021;1;5;6;1;2;1;ARTÍCULOS DE LIMPIEZA;0.10211;113.01;-0.3;-0.3;5.3;0.000;0.000;0.006
2021;1;1;1;2;2;1;CARNE DE CERDO;0.45693;130.37;0.6;0.6;15.6;0.004;0.004;0.077
2021;1;3;1;2;2;1;ROPA DE ABRIGO PARA MUJER;0.20708;91.55;-0.1;-0.1;-6.0;0.000;0.000;-0.012
2021;1;12;1;2;2;1;PRODUCTOS DE HIGIENE BUCAL;0.17978;100.74;-1.3;-1.3;-6.3;-0.002;-0.002;-0.012
2021;1;1;2;2;2;1;BEBIDA GASEOSA;108.369;114.41;2.4;2.4;5.8;0.028;0.028;0.066
2021;1;7;2;2;2;1;LUBRICANTES Y ACEITES PARA EL AUTOMÓVIL;0.03754;105.27;0.2;0.2;8.6;0.000;0.000;0.003
2021;1;9;3;2;2;1;SERVICIO DE REVELADO FOTOGRÁFICO;0.02779;117.35;-0.5;-0.5;4.8;0.000;0.000;0.001
2021;1;4;4;2;2;1;GAS LICUADO;11.474;108.91;3.7;3.7;7.9;0.041;0.041;0.088
2021;1;1;1;3;2;1;MARISCOS;0.08082;115.29;11.6;11.6;11.1;0.009;0.009;0.009
2021;1;6;2;3;2;1;SERVICIO DE OTROS PROFESIONALES DE LA SALUD;0.34187;105.05;-0.2;-0.2;1.4;-0.001;-0.001;0.005
2021;1;4;3;3;2;1;GASTO COMÚN;136.955;101.53;3.6;3.6;-3.5;0.045;0.045;-0.048
2021;1;9;4;3;2;1;ARTÍCULOS DE ESCRITORIO;0.03565;118.86;0.3;0.3;6.4;0.000;0.000;0.002
2021;1;1;1;4;2;1;YOGHURT;0.37669;111.90;0.5;0.5;5.2;0.002;0.002;0.020
2021;1;7;2;4;2;1;SERVICIO DE PEAJE;0.72502;108.59;1.1;1.1;-0.9;0.008;0.008;-0.007
2021;1;1;1;5;2;1;ACEITE VEGETAL;0.29183;106.38;1.0;1.0;5.5;0.003;0.003;0.016
2021;1;1;1;6;2;1;FRUTOS SECOS;0.13142;109.00;0.4;0.4;6.7;0.000;0.000;0.009
2021;1;1;1;7;2;1;LEGUMBRES;0.14401;101.63;-1.1;-1.1;8.8;-0.002;-0.002;0.011
2021;1;1;1;8;2;1;MERMELADA;0.07621;115.49;0.2;0.2;9.5;0.000;0.000;0.007
2021;1;1;1;9;2;1;SALSAS;0.10893;109.41;-1.0;-1.0;2.5;-0.001;-0.001;0.003
2021;1;1;1;1;3;1;PAN;208.381;110.95;0.1;0.1;5.0;0.001;0.001;0.105
2021;1;1;2;1;3;1;SABORIZANTE PARA LECHE;0.05023;111.17;0.5;0.5;6.9;0.000;0.000;0.003
2021;1;3;2;1;3;1;ZAPATILLA INFANTIL;0.1438;118.93;4.6;4.6;16.7;0.007;0.007;0.023
2021;1;1;1;2;3;1;CARNE DE PAVO;0.07385;119.07;-6.2;-6.2;-6.4;-0.005;-0.005;-0.006
2021;1;3;1;2;3;1;ROPA DE ABRIGO INFANTIL;0.05708;88.37;0.3;0.3;-3.5;0.000;0.000;-0.002
2021;1;12;1;2;3;1;CREMAS PARA LA PIEL;0.17784;108.45;1.7;1.7;5.4;0.003;0.003;0.009
2021;1;1;2;2;3;1;JUGO LÍQUIDO;0.32951;107.88;-0.2;-0.2;3.6;-0.001;-0.001;0.012
2021;1;9;3;2;3;1;SERVICIO DE TELEVISIÓN PAGADA RESIDENCIAL;0.33837;100.65;0.0;0.0;0.3;0.000;0.000;0.001
2021;1;1;1;3;3;1;PESCADOS EN CONSERVA;0.20353;106.01;-1.6;-1.6;4.8;-0.003;-0.003;0.009
2021;1;1;1;4;3;1;QUESO;0.84248;113.90;0.7;0.7;7.1;0.006;0.006;0.061
2021;1;1;1;7;3;1;PAPA;0.3362;124.13;9.0;9.0;31.9;0.032;0.032;0.097
2021;1;1;1;8;3;1;CARAMELOS Y GOMA DE MASCAR;0.09733;114.27;-0.4;-0.4;2.7;0.000;0.000;0.003
2021;1;1;1;9;3;1;SOPAS Y CREMAS;0.087;107.56;-0.8;-0.8;0.2;-0.001;-0.001;0.000
2021;1;1;1;1;4;1;PASTAS;0.26583;100.30;-0.5;-0.5;-1.8;-0.001;-0.001;-0.005
2021;1;1;1;2;4;1;CECINAS;0.98478;109.17;-0.8;-0.8;2.5;-0.008;-0.008;0.025
2021;1;3;1;2;4;1;UNIFORME Y ROPA DEPORTIVA ESCOLAR;0.39907;106.39;1.6;1.6;0.2;0.006;0.006;0.001
2021;1;1;1;4;4;1;HUEVOS;0.40773;104.77;-1.4;-1.4;8.1;-0.006;-0.006;0.031
2021;1;1;1;8;4;1;HELADO;0.25363;111.13;4.0;4.0;4.0;0.010;0.010;0.010
2021;1;2;1;1;1;2;RON;0.07718;107.89;3.0;3.0;5.9;0.002;0.002;0.004
2021;1;5;1;1;1;2;COLCHÓN;0.04889;129.39;0.0;0.0;34.5;0.000;0.000;0.016
2021;1;6;1;1;1;2;MEDICAMENTOS PARA EL APARATO CARDIOVASCULAR;0.20425;101.45;-0.1;-0.1;2.8;0.000;0.000;0.005
2021;1;10;1;1;1;2;SERVICIO DE EDUCACIÓN DE TRANSICIÓN;0.21585;108.56;0.0;0.0;4.0;0.000;0.000;0.009
2021;1;11;1;1;1;2;SANDWICH Y COMPLETO CONSUMIDO FUERA DEL HOGAR;0.57601;107.59;1.2;1.2;1.9;0.007;0.007;0.011
2021;1;12;1;1;1;2;SERVICIOS  EN CENTROS DE ESTÉTICA;0.11232;109.61;-0.6;-0.6;6.4;-0.001;-0.001;0.007
2021;1;3;2;1;1;2;ZAPATOS PARA HOMBRE;0.15246;97.06;-0.9;-0.9;0.4;-0.001;-0.001;0.001
2021;1;4;2;1;1;2;PINTURA Y BARNIZ;0.15008;106.38;0.3;0.3;1.6;0.000;0.000;0.002
2021;1;5;2;1;1;2;TEXTILES PARA BAÑO Y COCINA;0.06102;99.48;2.2;2.2;-3.6;0.001;0.001;-0.002
2021;1;6;2;1;1;2;PROCEDIMIENTO E INTERVENCIÓN QUIRÚRGICA  AMBULATORIA;0.55348;108.18;0.2;0.2;4.2;0.001;0.001;0.023
2021;1;7;2;1;1;2;NEUMÁTICOS Y LLANTAS;0.12297;110.48;1.8;1.8;14.6;0.002;0.002;0.017
2021;1;8;2;1;1;2;SERVICIO DE BANDA ANCHA MÓVIL;0.01605;99.82;0.0;0.0;0.0;0.000;0.000;0.000
2021;1;9;2;1;1;2;CONSOLA DE VIDEOJUEGO;0.05363;92.32;2.6;2.6;3.8;0.001;0.001;0.002
2021;1;12;2;1;1;2;RELOJ  DE PULSERA;0.06962;109.36;3.3;3.3;8.1;0.002;0.002;0.005
2021;1;5;3;1;1;2;COCINA;0.07588;134.92;0.5;0.5;15.5;0.000;0.000;0.013
2021;1;7;3;1;1;2;SERVICIO DE TRANSPORTE EN TAXI;0.33569;105.31;0.0;0.0;-1.3;0.000;0.000;-0.005
2021;1;9;3;1;1;2;ENTRADA A ESPECTÁCULOS DEPORTIVOS;0.02565;102.25;0.0;0.0;4.0;0.000;0.000;0.001
2021;1;5;4;1;1;2;UTENSILIOS DE COCINA;0.1495;108.60;3.4;3.4;2.1;0.005;0.005;0.003
2021;1;10;4;1;1;2;SERVICIO DE ENSEÑANZA EN INSTITUTO PROFESIONAL;0.61738;110.49;0.0;0.0;3.9;0.000;0.000;0.025
2021;1;5;5;1;1;2;HERRAMIENTAS MANUALES Y ACCESORIOS;0.06334;114.53;1.0;1.0;9.5;0.001;0.001;0.006
2021;1;12;5;1;1;2;SERVICIO DE FOTOCOPIADO;0.04202;121.66;1.8;1.8;16.7;0.001;0.001;0.007
2021;1;5;6;1;1;2;DETERGENTE Y SUAVIZANTE PARA ROPA;0.46756;97.63;0.7;0.7;-1.1;0.003;0.003;-0.005
2021;1;2;1;2;1;2;VINO ESPUMOSO;0.10253;100.12;-2.5;-2.5;-0.4;-0.002;-0.002;0.000
2021;1;3;1;2;1;2;PANTALON LARGO Y CORTO PARA HOMBRE;0.23837;97.76;-1.5;-1.5;7.7;-0.003;-0.003;0.016
2021;1;6;1;2;1;2;PRESERVATIVOS;0.00823;104.96;0.0;0.0;10.5;0.000;0.000;0.001
2021;1;12;1;2;1;2;MÁQUINA DE AFEITAR DESECHABLE;0.0544;105.88;3.6;3.6;-0.5;0.002;0.002;0.000
2021;1;7;2;2;1;2;PETRÓLEO DIÉSEL;0.38425;88.78;5.5;5.5;-21.0;0.017;0.017;-0.087
2021;1;9;2;2;1;2;ARTÍCULOS DE CAMPING;0.04496;100.91;1.9;1.9;1.3;0.001;0.001;0.001
2021;1;12;2;2;1;2;ARTÍCULOS PARA TRANSPORTE DE BEBÉ;0.03873;107.60;8.0;8.0;9.3;0.003;0.003;0.003
2021;1;5;3;2;1;2;PLANCHA;0.03349;106.93;2.4;2.4;7.9;0.001;0.001;0.003
2021;1;9;3;2;1;2;ENTRADA A ESPECTÁCULOS CULTURALES;0.25826;109.26;0.0;0.0;0.0;0.000;0.000;0.000
2021;1;3;1;3;1;2;ACCESORIOS DE VESTIR;0.08105;113.95;-3.1;-3.1;8.9;-0.003;-0.003;0.007
2021;1;6;1;3;1;2;ARTÍCULOS PARA MEDIR PARÁMETROS DE SALUD;0.05639;104.65;0.0;0.0;6.0;0.000;0.000;0.003
2021;1;9;1;3;1;2;IMPRESORA;0.05232;130.88;-1.7;-1.7;41.0;-0.001;-0.001;0.019
2021;1;6;2;3;1;2;EXAMEN DE LABORATORIO CLÍNICO;0.26094;106.11;-0.2;-0.2;2.5;0.000;0.000;0.007
2021;1;7;2;3;1;2;SERVICIO DE LAVADO DEL AUTOMÓVIL;0.03766;112.94;0.0;0.0;4.2;0.000;0.000;0.002
2021;1;9;2;3;1;2;PLANTAS;0.03139;110.93;0.2;0.2;3.9;0.000;0.000;0.001
2021;1;4;4;3;1;2;PARAFINA;0.11292;87.29;3.5;3.5;-21.1;0.003;0.003;-0.025
2021;1;9;4;3;1;2;MATERIALES PARA ARTES MANUALES;0.09202;114.40;0.3;0.3;7.7;0.000;0.000;0.007
2021;1;1;1;4;1;2;LECHE LÍQUIDA;0.45256;108.86;1.5;1.5;4.5;0.007;0.007;0.020
2021;1;9;2;4;1;2;ACCESORIOS PARA MASCOTAS;0.06456;104.97;-0.6;-0.6;5.9;0.000;0.000;0.004
2021;1;1;1;5;1;2;MARGARINA;0.07462;107.18;-0.1;-0.1;2.7;0.000;0.000;0.002
2021;1;1;1;6;1;2;NARANJA;0.1119;141.45;11.5;11.5;34.0;0.015;0.015;0.039
2021;1;1;1;7;1;2;CEBOLLA Y CEBOLLÍN;0.13303;114.95;3.5;3.5;16.4;0.005;0.005;0.021
2021;1;1;1;8;1;2;ENDULZANTE;0.04307;104.93;0.4;0.4;3.5;0.000;0.000;0.001
2021;1;1;1;9;1;2;HIERBAS, ESPECIAS Y CONDIMENTOS;0.09706;115.59;1.9;1.9;4.9;0.002;0.002;0.005
2021;1;1;1;1;2;2;CEREAL;0.22167;109.67;-1.7;-1.7;4.7;-0.004;-0.004;0.010
2021;1;5;1;1;2;2;ARTÍCULOS ORNAMENTALES;0.11403;101.73;0.4;0.4;3.3;0.000;0.000;0.004
2021;1;9;1;1;2;2;REPRODUCTOR PORTÁTIL DE AUDIO Y VIDEO;0.03111;101.69;0.0;0.0;-1.3;0.000;0.000;0.000
2021;1;3;2;1;2;2;ZAPATOS PARA MUJER;0.14463;82.41;-5.5;-5.5;-9.1;-0.006;-0.006;-0.011
2021;1;9;3;1;2;2;CLASES RECREATIVAS;0.1051;107.82;0.0;0.0;0.1;0.000;0.000;0.000
2021;1;5;5;1;2;2;ARTÍCULOS DE CERRAJERÍA;0.05605;118.16;-0.1;-0.1;0.8;0.000;0.000;0.001
2021;1;5;6;1;2;2;SERVILLETAS  Y TOALLA DE PAPEL;0.19432;107.90;-0.1;-0.1;6.4;0.000;0.000;0.012
2021;1;3;1;2;2;2;PANTALÓN, FALDA Y VESTIDO PARA MUJER;0.28385;78.45;-3.6;-3.6;-10.1;-0.008;-0.008;-0.024
2021;1;12;1;2;2;2;PAPEL HIGIÉNICO;0.37335;103.89;-0.1;-0.1;1.2;-0.001;-0.001;0.005
2021;1;1;2;2;2;2;BEBIDA ISOTÓNICA Y ENERGIZANTE;0.06007;104.23;-0.4;-0.4;2.1;0.000;0.000;0.001
2021;1;1;1;4;2;2;POSTRES LÁCTEOS;0.07293;105.67;0.7;0.7;3.7;0.001;0.001;0.003
2021;1;7;2;4;2;2;LICENCIA DE CONDUCIR;0.02589;107.14;-0.1;-0.1;2.4;0.000;0.000;0.001
2021;1;1;1;6;2;2;FRUTAS EN CONSERVA;0.0484;124.84;3.2;3.2;22.9;0.002;0.002;0.011
2021;1;1;1;8;2;2;MANJAR Y DULCES UNTABLES;0.07214;119.66;-0.1;-0.1;11.9;0.000;0.000;0.009
2021;1;1;1;9;2;2;ADEREZOS;0.19046;108.97;-3.8;-3.8;2.0;-0.008;-0.008;0.004
2021;1;1;1;1;3;2;GALLETA;0.42102;108.89;0.3;0.3;4.6;0.001;0.001;0.019
2021;1;3;2;1;3;2;ZAPATO INFANTIL;0.04193;89.94;-0.5;-0.5;-3.7;0.000;0.000;-0.001
2021;1;1;1;2;3;2;CARNE DE POLLO;0.91573;107.05;0.0;0.0;4.3;0.000;0.000;0.039
2021;1;3;1;2;3;2;PANTALÓN, FALDA Y VESTIDO INFANTIL;0.07989;104.44;-2.5;-2.5;10.6;-0.002;-0.002;0.008
2021;1;12;1;2;3;2;PRODUCTOS DE MAQUILLAJE;0.15331;111.97;5.2;5.2;9.8;0.008;0.008;0.015
2021;1;1;2;2;3;2;JUGO EN POLVO;0.09755;110.85;1.6;1.6;0.2;0.002;0.002;0.000
2021;1;9;3;2;3;2;SERVICIO DE SUSCRIPCIÓN EN LINEA;0.0287;119.04;0.1;0.1;9.6;0.000;0.000;0.003
2021;1;1;1;3;3;2;MARISCOS EN CONSERVA;0.0223;108.04;1.8;1.8;3.8;0.000;0.000;0.001
2021;1;1;1;7;3;2;PAPAS CONGELADAS Y DESHIDRATADAS;0.05833;120.81;3.6;3.6;10.8;0.002;0.002;0.007
2021;1;1;1;8;3;2;CHOCOLATE;0.25488;109.96;-0.2;-0.2;5.3;-0.001;-0.001;0.014
2021;1;1;1;9;3;2;ALIMENTOS PARA BEBÉ;0.1037;112.29;0.4;0.4;7.7;0.000;0.000;0.008
2021;1;1;1;2;4;2;HAMBURGUESA;0.12905;106.19;-3.0;-3.0;-1.1;-0.004;-0.004;-0.001
2021;1;2;1;1;1;3;WHISKY;0.14032;104.58;8.8;8.8;3.1;0.011;0.011;0.004
